"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"AZE","Azerbaijan",40.7582298320192,40.5960012501652,41.2622367424276,41.6568604579408,41.5788194924682,41.5938760973816,42.431910208837,44.6157395084188,45.0613591985982,45.1380865584208,45.9174298047434,43.5224898635213,43.1986269107859,42.8341659978083,44.556875470929,43.9448486359806,44.6582728291787,44.832662506192,46.2004505282547,47.2716686348263,48.1514134794174,49.3123360813657,48.5445784684642,48.8478547250008,49.8061372935479,48.631616695111,49.6233312184481,48.8168209010361,48.3304820274648
"BHS","Bahamas",48.5598682049328,48.5962229983554,48.9362229541601,49.1566307592645,49.153764330463,49.2907759216268,49.655806385117,50.0620821024213,50.1204473416196,50.3019562634715,51.1922427919659,54.7493230655285,54.854323543977,50.1949556667923,50.1780805041466,50.2779276932257,50.4641666709238,50.7551386039731,50.5932696199698,50.9033666858125,50.0132200478648,49.6591234685804,49.6248574078832,49.4509318047906,49.8026159509449,49.4613180582511,49.6261054077374,50.045191684572,50.1901650121917
"BHR","Bahrain",45.9082559152751,45.8130714860647,45.7991682241345,45.8101462050803,46.2103788620065,46.6530321329471,47.7513455039957,48.8222124458835,47.5602317270963,47.8752001795452,48.6502146615619,51.4435791311866,51.914154300313,49.1539885649876,49.4368772906698,49.5853236144224,50.3371307555534,51.1431533099501,51.5009100365465,51.4747577175987,50.8741775335178,49.8604765203693,49.3857498004588,49.3719671403922,49.8924017308665,51.111948052026,52.679022790345,52.8335034508894,52.7753147434553
"BGD","Bangladesh",35.9481074256786,36.0083460478119,36.1180621729383,36.9710705548576,36.2527022047725,35.5688345336564,35.0566109996043,34.7729533256387,34.4149745255197,34.2227894945264,36.1815796588232,39.8608423495503,41.0593120944849,41.5683476424751,41.6555240825617,43.094571627811,43.0378861754632,44.5001904681286,44.5462997450783,33.484142934222,34.187289758364,34.9216493860889,35.3063146215172,35.1374128035346,34.9048344599208,35.1730766992109,33.8470240192005,32.9617667042196,32.8575437687353
"BRB","Barbados",56.1096359946399,56.1378155914699,56.1229443893009,56.1645070336106,56.2397382681243,56.5469414026918,56.597658830828,56.2450671621798,56.7877451544093,57.2997518135751,58.3679736701798,61.65893152919,62.0950772024818,62.2874505795933,62.0254858950625,63.4215825310686,64.7317965949794,58.8378930911494,58.8597066266675,57.0399469255116,58.4958593437907,57.3937944581246,58.5891743566688,58.4064491459824,58.0226928671871,58.6001909181367,61.2124378030413,61.7165807217397,61.9315939904448
"BLR","Belarus",48.9887538390824,49.3755998566808,49.5993829514785,50.2826658557416,50.1236289240562,49.6482524252454,49.5137562467706,49.2521091595096,50.3927238643241,50.0686937362729,50.2637949192706,48.8799159663811,49.4734906113559,50.2258805731366,52.4209291228568,52.7016323568401,53.6101687198101,55.071311826817,55.3792673767354,55.2254479736076,55.0292085935869,56.3537816706328,57.5672474795845,57.8650068197555,58.8369766109536,58.2869757257815,57.7686946812317,56.7357826824384,56.3404654976201
"BEL","Belgium",58.7687338181403,59.0374367151564,59.0822738702809,58.8014157145372,58.9328410607113,59.4110105447918,59.5017578642306,59.9128900590803,59.5210565624881,59.8049781984633,59.6544901508088,60.612160649099,60.9132319860093,61.4618027612049,62.0373058875726,61.6709973806964,62.076581175898,62.6208211790861,63.0380666492764,63.7000838790869,63.5995328972293,63.561738188025,62.9973868314606,62.5430708299417,62.9701380179029,63.2306308173713,63.4034267480416,63.5259787135581,62.8433194300389
"BLZ","Belize",42.0100055739256,42.4307862980883,42.357450065637,42.7672695298801,42.740817711355,43.0446473362092,42.9809399443814,43.7816080012451,43.5980993266945,43.0347694118493,44.0667435121942,41.2337105835798,41.0935911709068,41.319177455965,42.8136914671244,42.4399633270211,41.3818550631282,42.6089086542895,43.3864972999998,42.3375872070306,42.7544629263499,42.8879005470993,42.7498428103845,43.1940757073541,42.7316173773526,42.6335411661973,42.0487790601226,42.1139010145728,42.1560627262465
"BEN","Benin",35.4606377132102,35.316248346511,35.227263285721,35.1458283712602,35.0853984976255,35.0293672219244,34.6412672606721,34.4252183297233,35.5255696394552,35.6522214342166,33.838260131582,33.6246757796592,34.405255006754,33.7734613505191,32.9699686411097,31.8060442184887,32.2881542880404,31.4566159333172,32.5015611866949,33.0015964363223,34.3657223050634,34.3415503060964,34.8279783209691,35.8862960099915,36.229683026291,37.7512996189284,37.1528309790975,37.8626204456274,38.0027002108493
"BTN","Bhutan",42.9860993068892,42.94853016467,42.8530598168095,42.7709131649594,42.2251516460761,41.6820990839576,40.7845914291325,41.2420763653717,43.6410471322182,42.6932961628835,42.5850701708185,41.4339349785206,43.6288000291637,44.4598666004133,44.8809702913789,44.4367145553454,44.209629410924,44.8234195050506,45.076492768994,47.4807150881915,46.7096532499916,48.5045000172727,49.8996800787354,50.6850810571228,50.7638169571535,51.1110569105718,50.5820168270452,50.3201307699217,50.3771011565604
"BOL","Bolivia, Plurinational State of",38.0510532278668,38.2126869219844,38.990622094399,39.7234308698172,39.5344291418208,39.2283942475017,38.7082366626061,37.7415970038905,38.4769976822999,39.1276906683511,38.4989209159822,39.3262107766811,39.7498557044701,39.4306827944078,39.3866306405215,40.0934597859048,39.9044102150068,39.2868645909532,40.0021034284981,39.8070687098944,39.4227370559156,39.8660460184708,40.7192292455354,40.8351208980875,40.5881105552378,40.3639082970491,40.0518945181822,39.9711540382969,40.1889623741
"BIH","Bosnia and Herzegovina",46.5139953109485,46.672370892875,46.7408922457791,46.5887821088243,46.2718175882013,45.9367894027716,46.8698462888617,47.2585440203525,47.7304477427481,47.799361986813,48.090782136415,46.7507587377671,46.7487077327025,47.1515817101698,47.0644115561127,47.3331911865618,47.9452438930371,48.1992562961971,49.0383703243599,49.5500694682713,48.8950990488611,48.9787489578729,48.964175913958,49.0573373475918,48.4780690937175,48.4657431107392,48.5467389385609,48.4743131021551,48.8980222277148
"BWA","Botswana",43.2292439879953,43.2847659805708,43.4797299113827,43.7310188172749,44.034046077212,44.2799146167919,44.0212273187396,43.6306575128738,46.2141254685329,45.0284435324175,46.5091293867993,45.4008365854665,45.5552734494478,45.9355455187531,46.1032195097096,46.5085467764356,46.5999424091463,46.9775856114489,47.1123253194728,48.0499560322177,48.1136790005316,49.4590183463933,48.6941198697544,49.3951773150172,49.2510456767955,49.0296518790139,49.288472534803,49.1162187040773,49.1222558070764
"BRA","Brazil",45.8748349602991,45.8177353610196,46.0535383531789,46.3751740776562,46.5732292941393,46.7633352113202,47.1369539456906,47.6101739258982,47.9294989511435,47.7889948350882,48.0148442955565,49.751998736189,50.1069878195139,50.6087423432986,50.6696846292268,51.7594874626458,52.3642685080462,51.7205956061326,51.838477704925,46.815137006648,46.7319494014161,47.0684086146117,46.5983741813269,46.8726423180194,47.2571063343334,47.2507297388285,46.9736664002029,46.8762486214936,47.1557290739033
"BRN","Brunei Darussalam",48.0970468963229,48.1955643455793,47.9884270512162,47.7139697377667,47.844972926272,47.9491944167389,48.1755106107346,48.4933199048044,48.7161664723097,49.4442873669349,50.1361423180622,53.3816783817479,49.3251374040735,50.3190192068829,52.3160435531569,52.3602617415359,52.3576437644997,51.7104070459449,52.2445415552422,52.9434030195207,52.5824001638994,52.9710631272842,53.3043410844609,54.8148132082969,54.5448821112335,56.2329994827674,56.058766637687,56.0536683436019,56.5834487435126
"BGR","Bulgaria",48.9858233342146,49.4077227593758,50.4146089187782,50.3398456699109,50.2689179684,49.6765191272437,49.7105575895177,50.2345966138264,51.1406755562267,51.9273738639464,51.9516059865941,51.3290027431097,51.073757761964,50.9131587679449,51.3434780678536,51.333959184002,51.8192005274787,52.1167427621843,52.4488771844555,53.077255007044,53.0446328936703,53.0161589353062,52.8940867437138,53.965269353434,54.056573125792,53.5973823848673,53.9134271685792,53.1837017032392,53.2449909705546
"BFA","Burkina Faso",36.3323188765948,36.2660895131128,36.3259865139133,36.1567180714503,36.109829200742,36.3080718924672,36.5560288435937,36.550956990177,35.6215826338706,36.0193142668745,35.4036167836497,32.735754653759,33.1367232334613,33.5323550378574,34.1884635354842,34.4488824230582,34.6184590842403,34.4065896878673,34.5372683340206,35.368514745999,35.7693759495373,37.6415159032187,38.468861026264,38.6585790777896,38.3128359801018,38.4095419635115,38.6675806504373,38.5132710992829,38.3900676468033
"BDI","Burundi",35.4742616175393,35.5859007543063,35.5516765647675,35.5587280648642,35.6965770767795,35.2736365772238,34.4216394610098,35.0186110664451,34.5097327197552,34.2114049008526,33.5138133057121,31.2417710754173,31.3876177713894,31.82661749568,31.3377404137044,30.4358640056336,29.6880293068303,28.5338766272515,30.4599786903522,32.8385418719649,32.9913978536176,33.6776057765955,33.5825142113855,33.0259316361814,32.9775871031394,32.6014739884624,32.5916117786377,32.9803839707427,32.881355643672
"KHM","Cambodia",35.488130019593,35.4956378823146,35.5419126696956,35.566749858804,35.4218934952686,35.5719014246597,35.3414605018226,35.5672717524309,35.7908172495672,35.3960662917513,34.8357006460424,34.2468300281689,33.9193928103228,34.6760751118693,34.9395056511297,34.7322041168073,35.1211007532937,35.6292392838764,35.6708896896226,35.6945319298179,35.651632139323,36.2018776350308,36.4695278072048,36.3297147875144,36.5422035500825,36.581355687201,36.5791970334539,36.8745660569233,36.734295328831
"CMR","Cameroon",35.9329984030318,36.0400522079623,36.0480515544592,36.1083486102794,36.0057874191685,35.9318925479501,36.3865188088815,36.5557568025897,37.6021317714586,37.1112896055216,36.2668590534002,35.4381075284281,35.5511820794406,35.4550345308417,35.3165740906016,35.2036711579585,35.0372920521517,35.2627378366114,35.5310941416062,35.9519609174801,36.2039112745726,36.5140950463317,36.3805601325895,36.6000655499215,36.6143657655654,36.9341049856799,36.8066711822272,36.8335719942525,36.7198947112249
"CAN","Canada",66.1399241483887,66.206615966895,66.4463737939739,66.386884358468,66.7727702109618,67.0757343356478,66.963206075634,66.8545454761414,66.7272555656866,67.1888968674942,68.1473836201471,70.3735386313644,70.5078771572299,70.6697883678967,70.8389318817843,70.0767560484498,70.1693515800989,69.897957310751,69.9347988967918,70.156111859112,69.9100549138531,69.6538638493344,69.2550147936024,68.7489787252761,68.4509950689282,67.8266193919315,68.3039155368302,68.4999358682349,68.5494931300211
"CPV","Cape Verde",49.4079354188891,49.4159054250377,49.4639309931857,49.5299045992721,49.598294455625,49.4672526793012,48.281300154607,47.2231566267841,47.4714053754463,47.0102044997219,49.0681285422763,47.6851661551376,48.5431776946628,48.6930817770994,48.9576757997528,48.9214726567351,49.9708609778693,49.4921859330322,49.4095319316475,51.154084438259,51.5181914304608,51.3030766460941,50.8974457229994,50.5466622275255,51.0772842220877,50.9667233486358,52.1186741051648,51.7165882441028,51.8665439126856
"CAF","Central African Republic",32.3461606435197,32.437818480452,32.2170835873618,32.2160920729426,32.0991444420265,31.7884022328582,32.5297497052987,32.6663991515961,32.5791987914325,31.0394763756983,30.3581401289431,28.6596949684989,28.006184938888,28.0562661892317,27.6354056988367,27.4934662183018,26.8343438576299,27.4018925861488,26.4415179619389,26.4189115270351,25.8344440089901,26.9636965297371,27.0734277697387,26.8663548774718,27.228041342367,26.866853936969,26.9887324007188,27.1577832442664,26.8697151599534
"TCD","Chad",27.5046590225733,27.5061958914302,27.5721857281761,27.7069332445452,27.7840638629904,27.8659100724503,27.931823846776,28.0578731136618,26.4519730337102,26.8118739610651,26.0142535514234,24.4043546820715,24.5906145052641,23.9826104081977,24.254686707457,23.8008528667952,23.5008282243138,23.8465191988543,23.8850588891712,24.1549372067949,23.5853382017261,23.8725687075802,24.2830425765818,24.5370068869146,24.5269843559255,25.0620857349366,25.1365312967295,24.9261924952037,24.9867419230443
"CHL","Chile",54.3496149631155,54.3558823822856,54.0864283941853,53.8239732318595,54.4149707313993,55.1730158569522,55.2896673605512,55.5139856270158,54.3980297436916,55.2005991340508,56.1965544608868,57.124589129198,57.5400314413149,57.6957454133589,57.5170233155633,58.4086611263326,59.011041762593,60.2207620457575,60.494023820155,61.4094944920064,60.5612207172751,59.4243029323081,59.3256928928539,59.5719855779945,59.6899884044304,60.1404265917762,59.813567293437,60.0362214858948,60.0594132253809
"CHN","China",46.4641315423993,46.6551848330144,46.5872898162219,46.4806542831833,46.7870384203924,47.2043163166022,46.6781613456322,46.2396715402466,46.4956374464347,46.1843071357281,47.5096190307254,51.9882396353698,52.4867433279787,53.6949806372906,54.5150214221924,56.5007072505874,56.9206445038063,57.4579328822538,58.1600672887841,50.9221017460255,51.7581124519274,51.8145163574976,51.9524192039002,52.3092058898266,55.6713966612949,57.1773753317043,57.8492898352728,58.0501191796673,58.1021899611064
"COL","Colombia",41.4020990763065,41.4044345762771,41.4810262105359,41.5668909179535,41.6777388951812,41.9751406999595,42.5578387887582,42.9853320445386,43.4755424771724,43.9275787348197,44.344473406906,42.938620837181,42.716478213428,43.5649648952426,44.297305646571,44.4624142560481,45.2691739302045,45.1678742425547,45.167633555522,46.1173977692486,46.2698653125443,45.9833392902545,45.9193311671419,46.1441277689144,46.8038319285223,46.9771373786387,46.7463310624448,46.820482091427,47.0303318240402
"COM","Comoros",35.182096718809,35.3129261461198,35.2876746357313,35.4073169447258,36.0886741656575,35.4727598164934,36.1649450126742,36.89292861048,36.7064164708381,35.9942521295888,37.4956328310668,36.1904416599106,36.7079414262519,35.6897628919271,35.6922278031647,35.6191072337156,35.216962877625,35.315479660893,36.0046046839962,36.7927029171149,36.6359857547861,37.1602073975425,37.0995196039013,36.660207442975,35.3388400220974,35.2588078266954,34.5299383896774,34.513754907293,35.5459160906712
"COG","Congo",34.7191579955438,34.7799503969908,34.1617121289432,33.5787537507532,34.1269220270064,34.7369254116957,34.801518888168,34.5416602251398,34.3320452172929,34.1179205688317,33.6421412122598,32.0484794884219,31.969827819735,32.3640877154729,32.0748813147319,32.1452611194788,31.6664510408974,30.8283392213592,31.526061209211,31.9730089746231,31.8376211688657,34.0132619231725,33.0022833014366,33.0781533882959,32.5418359468607,32.1633941805326,32.7746806819722,32.6942232140309,32.792887475684
"COD","Congo, the Democratic Republic o",33.4206709389996,33.3371536413779,33.2529473928796,33.1856823627135,33.1260852602358,33.0891005366912,33.5162586973825,33.5637144310111,33.4492746996861,33.6170901051621,32.5491040382343,29.5289143929092,29.411682416303,29.0563987712295,29.0917897267559,27.9161735725282,28.8771172603016,28.921916821552,29.054142193256,29.0090503036449,29.7430233625023,32.0408597842776,31.9102199850851,32.4230371026027,32.3414699482309,32.3573622260952,32.4431382069979,32.5597328916759,32.663081371401
"CRI","Costa Rica",46.8963986898864,47.0253070579393,47.6115123438908,47.987725949389,47.9436075883476,48.0039435030216,47.3236735022864,47.1352652984356,47.6516293003132,47.0895593825919,47.6973436462636,46.89730602606,47.2734327842907,47.9665126815774,48.7864433864958,50.1434381623362,49.9038319238424,50.2959309910819,50.947033414223,52.6761123607964,52.9340100695201,52.7483695987833,51.9639117395856,52.3513908860922,52.7535300027115,52.8793285424634,52.1753534579119,52.3092009444679,53.0413144638364
"CIV","Cote d'Ivoire",39.734571768495,39.7653403755413,39.2153998351933,38.5653507704949,37.8349987791402,37.2496919938767,37.1740244950994,37.1443934949763,36.3026333942249,35.6023908659626,34.9149921195331,32.6935377616613,33.4548602441387,33.3179144197636,33.3375177928913,32.7289600198141,32.9469553210358,33.6906784872339,34.8210081861511,37.0758371064087,37.9821590248294,38.4000412202319,38.5770379660823,38.8559627040198,39.2436319288993,39.4274770236655,39.94057646317,40.0737293022029,40.2542996082619
"HRV","Croatia",48.0081439919443,48.024765248021,48.0924086652002,48.1871623989974,49.3625952824601,50.7832341116843,51.7208380422199,52.2409789770408,52.9760978913777,53.125108112711,52.4448415414463,51.4067584619224,51.8133094493879,51.4973350877525,51.126687134172,52.0927063097912,52.11880407179,52.1270623497936,52.8600752624064,53.5314701003745,53.8530412171932,53.9473811699782,53.3755035866762,53.2772346058261,53.539686540852,53.8680334000149,53.0603723363919,53.4702989570905,53.6325046394722
"CUB","Cuba",43.2129693034501,43.1187503717113,43.2249905727903,43.4080879622733,43.9375296951566,44.2401884331295,44.5436102791133,44.7790198838627,43.9428945240611,44.9842791280715,45.6248501427155,46.9737219242271,48.2983966324948,48.6152294635648,48.4147341566469,47.6554541267481,46.7392590020182,45.8252390908166,44.4156582002865,43.8268943641407,43.7810625719568,44.4165496169392,45.6079756327278,45.3399857457298,44.8658254066718,44.0895859576979,44.9009355292668,44.1802493291668,44.6970293828293
"CYP","Cyprus",54.8452741226793,54.8424859752922,54.2311894025394,54.0371974875051,54.2212009549341,54.2970964087281,54.6946542724032,55.2492822775086,55.7597933924414,54.6198153853569,55.8864353276271,60.0753551842132,60.0473293158501,61.1447457141249,55.8980121618558,55.9218995399674,55.4563531456024,56.945814949525,57.3027074947098,57.4581779152689,57.2944573528662,56.5606678035914,56.9474290502193,56.5182040437222,56.6520179444501,55.9885891420146,56.0633359903442,56.2598849459747,55.9555858857426
"CZE","Czech Republic",58.0074587388549,58.0138242578343,57.7615033593772,57.6550988534801,57.0295898925906,56.5469500376597,57.1677074807371,57.7321513789166,58.5933880969969,58.3763039544963,58.630947820123,58.6229014441647,59.1207556071379,59.4059220765584,59.4248915722369,60.2123679583084,60.5458637107242,60.6722329259043,61.3226548711927,62.5223762099836,62.7255525651544,62.7629617554859,62.8633267356707,62.4819601569287,62.5056626961134,62.2451813508331,62.2798517683173,62.4771872118165,62.8934116013465
"DNK","Denmark",66.3939722226878,66.6273624323748,66.790039920305,67.0781858448024,67.6299335979983,68.079727800693,68.2121502004757,68.5163181635869,68.9597779576138,69.444509815312,69.4194485600945,72.8128047528798,72.9090422153738,72.7633362844503,72.8025948639438,73.0313119733704,73.5959556234573,74.0291333456952,74.1245083441789,73.8856930180811,73.7737551011574,72.9249378813192,72.9522621597913,72.5554266949853,72.0784525778251,72.5301373897076,72.7005783328038,72.8121419233711,72.7490417030774
"DJI","Djibouti",38.9287006864671,38.9276556628658,39.0633212225691,39.2176972975965,39.3456192358739,39.4693574120685,39.6232680193226,38.8856947090274,38.4608998412136,39.9840241775674,39.5013116901619,37.0685998461483,37.6836236772733,39.2779636595882,39.321584157961,38.8090185467821,38.721943943273,37.8534938613401,37.9517336960137,38.7804111637326,38.1563943670405,38.2429541989518,39.374077304467,39.8117739323508,39.8470655344708,40.0700194294535,39.1137469742022,39.5547688995373,39.5636374400631
"DMA","Dominica",54.4939954178122,54.3472894880347,54.5454550949751,54.6815343230419,54.6422791285665,54.6286474742836,55.0624397608698,54.4445097864398,54.9082728912769,54.5870593111002,56.4734335355858,53.0050171106888,53.354208730066,53.983878756538,54.0049087519725,53.7976175513968,53.5797883713498,52.9484030330628,53.4633115008442,54.0367444871748,53.6064561548838,53.4215651338377,53.3969832135371,52.9406307539409,52.2457865734775,51.1393727873721,50.7230976161435,51.6635928360631,51.7272402278036
"DOM","Dominican Republic",41.8610801108282,41.8976566687202,41.260965472007,40.6860530475587,41.0082550095669,41.1821867560997,41.8270423677396,41.9846457509835,40.9724719944438,41.955412155338,41.320182684819,41.2946477351743,41.7082910190894,42.4150285307917,43.1879752495713,42.6693952850015,42.5178317786811,42.4508291308341,42.2992241251243,42.7528997602996,42.6690528640544,42.7852852995203,42.8289817215198,42.595701766412,42.6312577525483,42.842657256519,43.3746382307217,43.5814687043781,43.6723627311976
"ECU","Ecuador",38.5481455669625,38.3795605792745,38.2305983512865,37.8847537043904,37.4713337976806,37.6713286142464,37.6837797938093,37.5671356986677,38.5041729971574,38.8247622405133,38.8442906304011,39.0069540758146,39.4316466412135,40.0545012567179,39.8939498271466,39.7170163538668,40.2680651919231,40.7734496975039,40.5817526663679,40.500010304274,40.7072602819565,41.3546028360932,42.1145382615948,42.2650031624918,42.7691346447863,42.477374500849,42.1933048355703,42.139565061137,42.0999487255557
"EGY","Egypt",42.7438362708274,42.7065060646645,42.6443043100238,42.7854073607903,42.7249754627708,42.6901865684488,42.8119019241229,43.0220946917314,42.6537967982314,42.622859536106,42.2575074720627,40.1983712654629,40.4726421171548,41.6359872477671,43.1625566869631,43.3398001999312,43.4757655667417,44.0546016648168,44.1337805861058,44.496447560045,44.4139174213926,44.0879850322881,44.886442126597,44.9699403264651,44.8195519151309,44.5770218044567,44.9338463128158,45.0440620437911,44.8699313128095
"SLV","El Salvador",39.4522732753927,39.374696645393,39.1314393483425,38.8625492147956,39.3294714467551,39.7467446264003,39.6559677619068,39.7653068717353,41.4778837125076,41.6871448503707,41.5912758902029,43.083791478906,42.8440121475909,43.4304228324464,44.2752933300007,44.2517505833661,44.6030205729125,43.9951514057639,44.5452589493994,44.705012986825,44.0666909272167,43.3438398933356,43.8109314084752,43.9596620176606,43.9870262489998,44.0091796453532,44.1980890819288,43.6709981495345,43.9587207823551
"GNQ","Equatorial Guinea",39.6399103112672,39.7411413303113,39.9330858134899,39.9716142606763,39.8116320717894,39.662010287556,39.0157311592441,40.048530531124,40.1051743371107,39.87860418129,40.784226758527,38.1858497336808,38.8110667837044,38.975816348651,38.7248583065963,38.9293859382595,38.8505988170681,39.0246639500829,39.1237140722066,38.7134504648944,38.2348201964868,38.3800607806545,37.8629907023197,38.5697584941988,38.7168750628777,38.8532417410012,38.9033843774489,38.889073215066,39.0368015083593
"ERI","Eritrea",38.3641961190836,38.4468088948576,38.6981185552849,38.8125382463874,38.8220723808951,38.8552012777285,37.4506108623523,36.3087812664375,34.6061492959642,34.1918037863055,32.2963657900683,31.2271459486036,30.9895119663022,31.2203842116692,30.6843440544388,30.1848422561992,29.9303982902764,29.7363460885374,29.1077157730933,29.4914492315182,27.8430589742626,29.4433193751044,29.3621497213906,28.9366773870245,28.8186746695142,29.2941156337305,29.8343908524257,30.2026874584298,29.5301877203978
"EST","Estonia",53.6555539434496,53.888962552276,54.3246123712205,54.3540996496146,54.9035197162568,55.6463929773219,55.7135120797133,55.863376275791,56.7408723739394,57.3235048599998,58.0692416873,61.1170836106878,61.5381804599519,62.0620949782186,62.2245319335676,62.5704782444152,62.6080264674573,62.1390020371367,62.9755805144734,64.5045406304686,64.2915671122741,63.251998539813,63.2895200454105,64.1313864083229,64.4254224338071,64.2266377782637,64.1607857817726,64.2687721400371,64.2483288167706
"ETH","Ethiopia",32.8951391660117,33.1705560930923,33.5139795740532,33.6068772346817,33.6705008831756,33.7753737515213,34.0012774513769,34.7883369443349,34.3516984052084,34.2253943616599,34.2043520994025,34.0194219346795,34.3110177336061,33.9836660275665,33.9708865912085,34.1457315764785,34.33352882957,34.7275918671442,35.4718115043711,35.6927817976162,36.1796337148022,37.4763520641195,36.6679619102602,37.8019452158832,38.6016105538981,38.4726948780506,38.3461297371075,38.5937265910016,38.7055483286966
"FJI","Fiji",43.0150903779877,42.9690211655817,43.0321496740556,43.0233201418561,42.9545416856199,42.9064126650212,42.8913041724261,43.1626316185962,42.3324647174571,42.468741511096,41.4240631168902,45.0788636360169,45.5779866012007,45.6627089162207,44.4951084183681,44.8144544328755,46.2627245138286,46.6293008199148,46.969626041111,48.2700802588183,48.3229990587831,48.5530341481294,50.0262158881101,49.9797768409134,51.9031176744563,51.8804468215571,50.9130566290379,50.509311596437,50.6591513646955
