"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"AZE","Azerbaijan",0.258404793921612,0.256044689788857,0.262984442816302,0.269940273475104,0.271179919402918,0.272144812783601,0.277236727555383,0.317077017640508,0.325166104077286,0.32345308521723,0.335932798260152,0.286945660974125,0.280940682472266,0.270224693559707,0.303319740529496,0.291330393694053,0.30177043614969,0.302668322020689,0.326175941091038,0.347488524478378,0.363914521775033,0.388912715866194,0.37445755605432,0.378302102288384,0.396733397863956,0.374928450473672,0.395454729253728,0.382145681973111,0.370863445114501
"BHS","Bahamas",0.434939941155198,0.435395939410198,0.440996218496859,0.446941688021941,0.448080244229154,0.450191324310541,0.457011199276862,0.465882072379239,0.466400234815794,0.469981751834986,0.485310028190261,0.556004147675271,0.558100393262455,0.46199216447432,0.463409725483021,0.464244629113461,0.465418578528982,0.469116057687917,0.46486093176856,0.470788520538275,0.455681270379697,0.449891964864178,0.449896327975655,0.447408461033102,0.453152925554398,0.447802919314928,0.451556976947964,0.459851731650513,0.462229131065996
"BHR","Bahrain",0.365676551335121,0.365871765106216,0.364178808385376,0.362900876225051,0.368946544380519,0.376863587797856,0.39934850795005,0.420195319308577,0.392034586106986,0.394999648851778,0.409016100611221,0.463702970113677,0.471275821976369,0.417410817589573,0.422747620653194,0.426104115774584,0.442255860843994,0.459772112102588,0.467020967891397,0.467527750011835,0.455699347073848,0.435150352546408,0.426546376565513,0.426736161003365,0.435319725657082,0.458883172200294,0.487809113113309,0.492379665503155,0.491138367292089
"BGD","Bangladesh",0.295182812655652,0.295027619800186,0.302644684599372,0.310143878824519,0.293379026465892,0.276622096454735,0.268144767126883,0.25903550466056,0.252164448580116,0.247886218392087,0.28373421142364,0.351332836568638,0.38459575299775,0.389189509309595,0.389312946358801,0.415957594713918,0.414319769460741,0.434987299414508,0.435923097363048,0.218604381263194,0.222127951681353,0.232941958699713,0.235797482214347,0.231646651302293,0.227303181834734,0.231645161311892,0.234186173670436,0.227803515940635,0.225533485552781
"BRB","Barbados",0.479076890530884,0.47961297377594,0.480397965556412,0.481115704230811,0.48091170872321,0.485295470124876,0.487162164048154,0.494632627740243,0.503007222684373,0.502990641440487,0.52711173398556,0.594071708998116,0.607211535258612,0.607625508295617,0.617233276419457,0.644877470089456,0.663391373643146,0.534837950815125,0.535147380702997,0.503557732358716,0.535085741323341,0.514703397611579,0.534547317581446,0.539439333355983,0.532623140735692,0.544420655758006,0.598414966983888,0.604839836020529,0.609593859842498
"BLR","Belarus",0.351545802470704,0.357603899549804,0.363915154495179,0.376048342784104,0.372993024042109,0.367897861465831,0.361652961784114,0.354162849223891,0.374319324461205,0.364788843667935,0.365478998321831,0.336784301245938,0.347159371037825,0.362524895774502,0.403034264195334,0.407870098692303,0.422717670213553,0.453158577602675,0.46029103852722,0.458785225752575,0.456068496345372,0.474135898383801,0.496558907248527,0.497551542869144,0.50706749259957,0.495962641571867,0.483727327731041,0.457707798294743,0.449991896346849
"BEL","Belgium",0.533256611321688,0.537745270462611,0.538556474408561,0.532685267106272,0.535158654839328,0.54432878980821,0.546691050789427,0.552896372921223,0.546125447418315,0.547842791156951,0.543658420666734,0.562990623017754,0.570324882598706,0.582386265402889,0.592464056274285,0.586504592054893,0.588513592425393,0.598234016442584,0.60587983286218,0.61707226970792,0.615745554066062,0.612135428083806,0.601528529968895,0.595147473219065,0.594784760645495,0.59958179120803,0.600230282197884,0.603814298256431,0.591568389625067
"BLZ","Belize",0.334441992186361,0.342716538568235,0.339979264400226,0.343600999277933,0.342138117629418,0.341971816642597,0.341605747699834,0.341620256020342,0.339466421055696,0.340190067200801,0.355657314333909,0.298234405603128,0.299026170160578,0.300137913705301,0.324832823093952,0.318403830419475,0.293564855574698,0.315698191579735,0.321746758494052,0.316164026887874,0.312465437240083,0.311204095977666,0.308209789181634,0.31634303698872,0.31287593441528,0.312624406777,0.302312162169719,0.309990970030684,0.310405524094256
"BEN","Benin",0.285544427729488,0.285569741832146,0.282009434646982,0.278370353983334,0.276667685550976,0.275092742650047,0.272121497669039,0.269249006841238,0.286414202676661,0.28704844428407,0.253930869832615,0.251306127634821,0.264173272673932,0.258853788136569,0.2392520187552,0.22260616609357,0.229069238566884,0.209970374336961,0.229417045093275,0.241734501939041,0.26385229187182,0.272711284723817,0.280133967477893,0.302501985266536,0.30453984161268,0.329464577596229,0.320713356841508,0.327664229930467,0.331370449722185
"BTN","Bhutan",0.397182370128864,0.397199146444653,0.394934760290721,0.392740549575384,0.380911701652333,0.369321454927609,0.364879654440466,0.360485759655077,0.409748342017917,0.39744677096608,0.397082018434233,0.390259264150434,0.423648923278086,0.430123386000122,0.431289997716142,0.42559497670385,0.417862674573475,0.426121490370985,0.430355869117542,0.474671926045584,0.45296061260994,0.486730505780737,0.52018624431622,0.526283935568204,0.526533552089231,0.527521630150046,0.521160137992103,0.521899789409835,0.522570656077383
"BOL","Bolivia, Plurinational State of",0.246849598524375,0.247066099337787,0.261938755816939,0.273992328712928,0.269912244160772,0.264505237045553,0.254041001307263,0.236344848307868,0.250087919009,0.261051971367144,0.248426072772477,0.25914187553874,0.267157836987968,0.258986831891457,0.253537886138982,0.264422605725392,0.260500090420697,0.24607458080763,0.260477201368259,0.256003356210621,0.247714173995001,0.249042509852975,0.25890557728477,0.25960297014466,0.252830759449495,0.25011137362015,0.249311358604821,0.249841411539612,0.254558978543736
"BIH","Bosnia and Herzegovina",0.32201871486832,0.322091407287082,0.317131535798178,0.312210381187117,0.304941674354792,0.299628722941811,0.311277692267576,0.316633454019197,0.32287812631057,0.322857641036549,0.32762308225443,0.298301078331326,0.297462472305866,0.303216524826937,0.302156418261349,0.304750692508665,0.314583415109582,0.315558706323139,0.33091866442505,0.339202023776065,0.32847120243347,0.326440885350468,0.326630098081172,0.324283400064525,0.314284196094075,0.313612046201604,0.314584411014029,0.315175730124502,0.324474398807928
"BWA","Botswana",0.362417168810985,0.362681795363242,0.363119050948121,0.36368891031839,0.365814515863024,0.368621473649702,0.360665627451572,0.351811558584775,0.400404958018307,0.373198662590982,0.401953649963874,0.377760489225409,0.384774233253086,0.388682274287535,0.386625941350512,0.388406878437267,0.383882871499806,0.385301772191032,0.39248235727857,0.407316293568778,0.403697878849784,0.426087553492776,0.412635048876633,0.411619148091121,0.4139495720344,0.407875629701701,0.414000778837895,0.413487722621076,0.41484304849168
"BRA","Brazil",0.323705288635601,0.322999388830182,0.326237392325177,0.329301512451348,0.330961689984841,0.332376946987446,0.33733120769763,0.343697387317017,0.347647528782551,0.343857607061954,0.345343272752669,0.378476120713112,0.385250006611974,0.393785079556516,0.39229380705391,0.413716577698268,0.425250019583368,0.411991427707861,0.412312040794553,0.310314275832119,0.305473520057713,0.310617177790445,0.299999513041987,0.30470001776321,0.314080940477492,0.313489565787186,0.308619125651086,0.305692127605011,0.311634745934075
"BRN","Brunei Darussalam",0.390354942910833,0.391705264838372,0.387057718909958,0.382652406991235,0.385186287912055,0.386841967867942,0.388145540434213,0.385897281175891,0.387998678068212,0.399828727076451,0.410809793641315,0.47836398153461,0.391382558440827,0.414391161254243,0.454596541676254,0.447623339926582,0.449206054519116,0.435076837362814,0.450833575716565,0.465694336993664,0.457739838681262,0.46489384682179,0.471089430426255,0.499515454319882,0.49454343055446,0.530109315694073,0.523819443656745,0.524509042220441,0.535708164998025
"BGR","Bulgaria",0.354207729626022,0.361481061071603,0.381091265323038,0.377518413875718,0.374101539755331,0.366416583872656,0.364864954395424,0.374338440114457,0.389591358156611,0.403457635249173,0.400782134615654,0.387597877421574,0.384028793141073,0.381941055119994,0.390066963984418,0.385555746639334,0.39098545265144,0.392462506221152,0.399789341670387,0.411300852833955,0.412846269510589,0.413987756137973,0.414794559139898,0.413476055576292,0.415211279764776,0.406230571346707,0.408560024658599,0.417006644999988,0.419111935020696
"BFA","Burkina Faso",0.310425256366595,0.310407307895585,0.309757969019514,0.309161260993363,0.310232484286711,0.311208703411091,0.310995513586535,0.310840768674277,0.29345145775772,0.291514114986825,0.278183761811932,0.221395643786937,0.229209403286729,0.23547943856953,0.245946002115889,0.247231144645297,0.2473498443474,0.240972996436336,0.238324116630982,0.247862883554099,0.258916353012572,0.290020639526613,0.29339039233713,0.293740820783648,0.284480039177755,0.289828652317127,0.294090999460417,0.292451933704489,0.288727729198733
"BDI","Burundi",0.253849403769383,0.253845838780607,0.253807726311441,0.25377139261804,0.251359681598435,0.249017731159542,0.25455218860077,0.260391785030703,0.254827305029992,0.250076988865251,0.239198232993838,0.200196041197908,0.195667479685923,0.20301369480916,0.193687580430603,0.174334007662071,0.167536570194306,0.149221352882151,0.173434809391754,0.212543447066663,0.215549389477882,0.234092604580038,0.232081983981101,0.218250065794282,0.216598143703093,0.20900715665307,0.207677584389727,0.2137138963325,0.210813676242824
"KHM","Cambodia",0.23727195363149,0.237490989133325,0.23853190638664,0.239913098115029,0.240895564811573,0.24188744480935,0.241049519579561,0.240423895355508,0.240888872961199,0.235910238375356,0.217571089520026,0.206773486911366,0.211168340658007,0.210407087637918,0.217480013444788,0.2088904912417,0.209462771609882,0.223349747474229,0.217448718955488,0.216916571718647,0.212550223268021,0.214173197913518,0.211127054391261,0.208530907636906,0.212621453471825,0.213635162730127,0.220110451326614,0.218009291741862,0.215288855054105
"CMR","Cameroon",0.215367234836762,0.215371319557645,0.216206303175298,0.217057457914274,0.216628423627411,0.216105592039753,0.220836247988362,0.226089341676665,0.244177829556459,0.233827768013018,0.218135961302311,0.200337146208633,0.204044376233862,0.204558936660967,0.201287207877495,0.195067215655779,0.197421809269706,0.192353340353198,0.198942456708617,0.207162832581549,0.209850162269829,0.214977394330602,0.21000165991521,0.217822639225046,0.216903823123256,0.221575194402441,0.224362564312491,0.222757230970366,0.220001773214597
"CAN","Canada",0.610334562712436,0.612111309649368,0.616669772851702,0.615140075829837,0.622628640052602,0.62845712743957,0.626338436009244,0.62420478236218,0.621881753615815,0.630272427475354,0.648634593075558,0.69283085802512,0.695058619427807,0.697599057249026,0.700978178867264,0.684493908414724,0.686308296123612,0.680596256151763,0.6811747393223,0.68530745906006,0.68013628453365,0.675123209691495,0.66821821760116,0.659651832685228,0.652866048097028,0.640090831139459,0.648506201321965,0.651435688713697,0.652573748012977
"CPV","Cape Verde",0.422615670623973,0.422701196939762,0.423343042490548,0.424016878358845,0.423392076877928,0.422969993574627,0.399288443720113,0.3766324210598,0.37767127763025,0.369713671497606,0.412228820719486,0.388138299757972,0.397480255330636,0.401813783483552,0.402842418628578,0.401472667147308,0.418979632883149,0.42197763910694,0.424730153562369,0.456242268621434,0.44957934407723,0.445856634884327,0.441301108819663,0.43637582406093,0.440331090067388,0.445440246806249,0.458973558938694,0.455427558807896,0.457775874335523
"CAF","Central African Republic",0.21309748396137,0.213105990353784,0.213808064518034,0.214509925239629,0.211601201299898,0.208640498604953,0.217017645974075,0.225389186726711,0.222302700961782,0.18436028884269,0.184842696059087,0.137688450370586,0.135668432566336,0.136614891550278,0.144934644655423,0.126829320052197,0.122014479831218,0.128141834552986,0.118145168831884,0.111629712621915,0.0958428166667093,0.120476324841666,0.127006025956018,0.124084498338674,0.123599573966601,0.117447594046789,0.121067106318404,0.121106574536781,0.116105399640891
"TCD","Chad",0.195699191778315,0.195700039731532,0.197409108651,0.199180338337308,0.199670036222832,0.200171484831786,0.202311708759265,0.204503140052985,0.188415691541152,0.188670611551158,0.171958858888795,0.14082275310405,0.139048221200056,0.125522355565554,0.132565089174889,0.120101942603257,0.120246387908904,0.123512933932886,0.118837362273922,0.123923197239903,0.119142434663551,0.132655795877487,0.136968316900593,0.139894098520541,0.14012203936097,0.14141409055177,0.13825412098519,0.138697327443456,0.139361721106594
"CHL","Chile",0.446621564058347,0.448019202159134,0.441936421854018,0.438150853933933,0.450949964517127,0.465088294100417,0.465974637039725,0.470129341555391,0.447839507349886,0.46292296312828,0.48016271049448,0.496791554108305,0.506585008820069,0.508117327947729,0.5033389359288,0.520279035991721,0.530539723676791,0.550076459147867,0.553960333163883,0.56602910527473,0.54901761886784,0.527742871723365,0.525753475232523,0.525099196761966,0.526425858214595,0.535965632388239,0.530002434381568,0.533238094864892,0.533424756840163
"CHN","China",0.336120113720675,0.337075543818571,0.332992456590026,0.3289560342436,0.334031824944793,0.342076098260555,0.329990315429491,0.320161742475418,0.339503924459168,0.330751942838128,0.356583923428796,0.443737427416381,0.451379181265487,0.47304143419417,0.486946846422639,0.523396467789735,0.529798669772374,0.539704634318011,0.551956880609611,0.405967689391911,0.421500082466517,0.422603404198664,0.424589456485785,0.430977300969753,0.497400163546398,0.527137872794965,0.539316062043388,0.542316338052188,0.543571808166305
"COL","Colombia",0.270884578207537,0.271217917963896,0.271901736177361,0.273239206820736,0.275869856775059,0.28100525620761,0.290267460947373,0.299520482125602,0.308566495732192,0.315368944759864,0.320954107913006,0.292154304863849,0.28674670299669,0.299842337778186,0.311617271818716,0.312757270877924,0.326790852767153,0.322915744015932,0.322985691358371,0.341973538581556,0.343609810553751,0.339427323313343,0.336638208430933,0.339791796291373,0.342162836040144,0.346011955517019,0.340171701056937,0.341069166591578,0.345994367040626
"COM","Comoros",0.257917127675129,0.257932624751153,0.259148027415568,0.260380975401622,0.260843866551472,0.261273575678147,0.272809614425726,0.284308796448158,0.283469141462605,0.270905131061117,0.290086943542185,0.254451615767256,0.255857302995635,0.247910461178168,0.243012980615775,0.242053405956053,0.242475155997488,0.243919736557834,0.254594155198526,0.274051279028263,0.257005875867775,0.269501519415601,0.268549308822134,0.257626321056916,0.240418973269889,0.23135244687274,0.225906807006066,0.231519052294662,0.251959743357764
"COG","Congo",0.247212056053402,0.247216366155061,0.234262901747335,0.221309293918558,0.231085910184816,0.242165465456732,0.239268385864981,0.236767010941052,0.230962561092549,0.235663271171404,0.223976875804928,0.184214096997341,0.181561000370367,0.180528969734392,0.180197956859683,0.170020820690251,0.167523861340198,0.157373931827355,0.16297342844979,0.166561888678987,0.160011396945938,0.183711751924305,0.171138777085873,0.172406614630027,0.167188935474217,0.165853771615269,0.173279546820318,0.176784197063572,0.178304997167806
"COD","Congo, the Democratic Republic o",0.23417042333493,0.234010098714307,0.233841201727287,0.233681928229035,0.233522967190119,0.233827118352802,0.234168604392296,0.234606589680559,0.235099163921643,0.235602313991662,0.215731049409331,0.153708547770356,0.152286628675043,0.151985848785499,0.151852167208449,0.126301026812428,0.146540588682957,0.147814921618962,0.151187797761477,0.150784731185175,0.163482385247569,0.208947646043657,0.204108192251835,0.211259051751996,0.209486022316497,0.21044493437863,0.213269045751206,0.213817901841211,0.214130401841211
"CRI","Costa Rica",0.376771621579863,0.375510576766636,0.381099843719412,0.384084415987318,0.380730599943597,0.378946680028268,0.365862541869914,0.359660354021445,0.367112043633691,0.352073466612299,0.36277721102602,0.345166689984391,0.353150354772467,0.366447946131391,0.383623565957573,0.391146953861035,0.385398780326737,0.392196256106268,0.40493613794211,0.438994845463856,0.442096474091078,0.43841919889268,0.422654131982232,0.428874891903747,0.436205660690401,0.435464073338135,0.421783230381867,0.421669645391945,0.437309358294458
"CIV","Cote d'Ivoire",0.289031682830816,0.288083372286337,0.278076045113664,0.267632157401738,0.256731498652366,0.246034388130744,0.245158075288148,0.244286113658708,0.227280901454152,0.209207643734285,0.193022996721757,0.150204237497518,0.172946580073723,0.169381458690329,0.166158244119749,0.148475248264904,0.155208440294786,0.172769498124357,0.183894455951069,0.232602537848333,0.248030481213517,0.258803449368567,0.257589823876475,0.261930544281173,0.269052580139936,0.274167687843658,0.28646499754137,0.291532448265361,0.294257230206285
"HRV","Croatia",0.347841233184226,0.349008891422241,0.350589594166636,0.351143899924314,0.374643864067973,0.402403991049731,0.420234858739976,0.432275141636244,0.444816783065416,0.447437574183676,0.433460118906033,0.411278337796495,0.419899819476674,0.414286221813011,0.405151404331138,0.424100513980116,0.421850609725121,0.418558230561605,0.434320800635662,0.447757020429744,0.454943256435188,0.451789530331766,0.441871261735866,0.439445065689029,0.446093105128141,0.451491485489149,0.439200383001136,0.44943805205494,0.452477890699155
"CUB","Cuba",0.300034898507671,0.297645676354879,0.30262968737651,0.306111986909659,0.314653769229738,0.317351070578746,0.323303826171681,0.32843411351893,0.313379758769729,0.334428000068032,0.348743694534548,0.371723065509954,0.396873860776042,0.405212758294898,0.403774930784449,0.388820846786941,0.369375280423772,0.348934814020821,0.324560575550924,0.312494085336861,0.310499458916093,0.323736073258364,0.347763489698923,0.341678020343582,0.334183006967624,0.319885301552531,0.337307587348906,0.32407702181822,0.334522845500754
"CYP","Cyprus",0.461160865292481,0.462024139381252,0.453420634915626,0.445079599279713,0.447420549803412,0.450700187261735,0.456226697513261,0.464625297217559,0.47501792036501,0.452808436927826,0.479955174595743,0.561310562019239,0.56293552406779,0.583843462177891,0.476941003932585,0.476876535599536,0.466341222067442,0.495606686985886,0.504807862482082,0.50720873757904,0.503070670598205,0.484353633537767,0.493177310564506,0.485055730238002,0.488387152503324,0.475747160861565,0.479339689824542,0.484072438506569,0.47764812694889
"CZE","Czech Republic",0.426843372545662,0.427572939458973,0.421317055197191,0.417872766215341,0.404521002961073,0.392689702699053,0.404594727714294,0.414681811212949,0.431386576330588,0.426392715786555,0.431972923297597,0.431459751851086,0.440558764187926,0.44702311603906,0.447386849033312,0.460996925028619,0.469971734749055,0.472905713304222,0.485722410882976,0.509780072894791,0.514162330634005,0.514229459258524,0.516504917612287,0.508553447666803,0.511587901453416,0.506834013070737,0.508807357970515,0.51332035716013,0.521676785793096
"DNK","Denmark",0.672589172054146,0.674775051006214,0.675920650836202,0.679014603715139,0.688326709329994,0.696838138151521,0.699362272777183,0.70532186096031,0.714473410762686,0.72363080870533,0.722651988050533,0.790158528145618,0.792014831388114,0.788694630929203,0.790037455868969,0.793631611811647,0.804321278673958,0.811442550885984,0.821958738288915,0.820409314959634,0.817230806378923,0.800560106954835,0.79914925223496,0.794453192123424,0.789440513107183,0.799380599169788,0.798989580839751,0.804303704326321,0.802415938372419
"DJI","Djibouti",0.283509829835862,0.283522278251625,0.284994776713536,0.286427561493665,0.288191138282977,0.28997621604572,0.290555242538051,0.291180469690536,0.289853580955731,0.3069961007491,0.306197298234718,0.256648795357811,0.266535897663286,0.288659379158123,0.287047201748688,0.271693596634407,0.265078526517571,0.262662379787608,0.258521803176943,0.276694873438337,0.275721114195067,0.271885410961872,0.289611801576189,0.285018535494789,0.283483846672554,0.29378790319355,0.290197365936654,0.291696763399041,0.293019983121017
"DMA","Dominica",0.564275508094798,0.564275508094798,0.565049826438623,0.565824144782449,0.564569249200156,0.563314353617864,0.56266317524608,0.562011996874296,0.562461519278842,0.551566100583337,0.580328847109786,0.511991580448632,0.512915093151155,0.526569265805944,0.52809640870814,0.520329198708811,0.516488666320244,0.505558887932033,0.510116337216497,0.52142758483848,0.509105488337184,0.506548796579807,0.505318560084785,0.493051789927421,0.4764825965825,0.475033444873858,0.473964333473442,0.473056050682197,0.47362269260825
"DOM","Dominican Republic",0.277831729949108,0.277907786252628,0.263469625520632,0.251256015538757,0.254680581213838,0.258543957541104,0.271377257517487,0.279621808681987,0.261913477691342,0.275006502355292,0.261160802159545,0.259279541076164,0.264592861802302,0.27958629771957,0.294635657150505,0.282574505531794,0.278987677246405,0.277866676674208,0.27324994511516,0.287782521112264,0.288601499147846,0.283465362067049,0.282482912618572,0.278048399485534,0.279670618639276,0.283920526569525,0.296039279946702,0.306259222762434,0.306307200644124
"ECU","Ecuador",0.253096835138375,0.253673776732536,0.250256310504077,0.247737491577195,0.240717846666227,0.243909026878517,0.242675161329165,0.24200360569107,0.254152702820113,0.257499506780914,0.25419382105136,0.258436442068198,0.264645123181932,0.275205648526249,0.2741504701855,0.266952267363456,0.275636859554654,0.286596577003868,0.284671975919095,0.27667228618039,0.282704605335017,0.293315346270296,0.296170344051167,0.2963151501195,0.30450419348123,0.311929031480549,0.305458783064672,0.303829120805831,0.303329326254932
"EGY","Egypt",0.302519893779378,0.303086912302258,0.302076727968378,0.301077520476935,0.300082304430006,0.29878773865938,0.300582017021778,0.304691202199093,0.296064353555732,0.293988920619124,0.283538558123639,0.235961697617569,0.243200327026836,0.264194830500793,0.293995970987317,0.294256791614298,0.294707348204912,0.301637085494353,0.302239621106198,0.315053984047119,0.312299080894874,0.309271460416351,0.318111354335777,0.314878445534581,0.309407003340488,0.303147946760336,0.31075969337111,0.312645994800736,0.308719329691656
"SLV","El Salvador",0.24038593766586,0.238218130158886,0.23316859630019,0.22822757130134,0.237799078120824,0.243680747168718,0.239738496381938,0.238307684929608,0.271653646965766,0.276272101650404,0.273152553647778,0.302069849157003,0.296147301056504,0.301902785818703,0.324283719359064,0.318509177859968,0.317896307537623,0.305504572592028,0.310099046637093,0.313713022399243,0.305944964157783,0.292982425510431,0.296301243657717,0.299158728403922,0.302498477405852,0.299691677193183,0.302622276424527,0.297455847399936,0.304612668535961
"GNQ","Equatorial Guinea",0.221896552721783,0.22193755918621,0.224874246165956,0.227881311841551,0.226953642930132,0.226150740273636,0.226267803189948,0.226615044559507,0.223067988055215,0.215866365537605,0.233729805011328,0.1854022058453,0.198101910765632,0.197741461049665,0.195327109018213,0.195084686317069,0.193160051714902,0.194176053673394,0.193522587435,0.183115378014442,0.1777360564117,0.183398682102504,0.172210101866847,0.185481707043574,0.186294940928357,0.189613449343786,0.188113980065187,0.187878133564234,0.19075837159149
"ERI","Eritrea",0.354570591529022,0.354307682142861,0.354791627778339,0.355262719685748,0.354963549385936,0.354315508797518,0.340679249028896,0.326334969411137,0.312761614492538,0.305009965862492,0.265478792408941,0.241048654307381,0.23635520026449,0.239068145771366,0.230401229901551,0.220982884548865,0.213351069696981,0.201519823216782,0.193276591023477,0.200255522313947,0.16429643907589,0.18174794956529,0.190839426725609,0.18545338065049,0.182183382887571,0.190245405838546,0.198137718697049,0.196387019781372,0.182133678825379
"EST","Estonia",0.413899388433181,0.418726569517773,0.428649212473161,0.439389528821869,0.447149321399525,0.460185242929393,0.461697015633655,0.462806860759448,0.479638700372101,0.491361523856761,0.504476496307353,0.564469548478508,0.571191098404473,0.584361006902129,0.590852521337843,0.595772558972945,0.593959735396789,0.584924748433292,0.599160242503112,0.626789996107437,0.623088336249277,0.602405094563094,0.602573688871939,0.618355964117984,0.62349179423811,0.620315555173547,0.617736179640719,0.619849714594559,0.619340171107833
